,data,quant,id_produto
1447,2024-11-18 21:34:50,5,1
1448,2024-11-18 21:46:32,10,1
1449,2024-11-18 21:56:23,4,1
1450,2024-11-18 22:04:49,3,1
1451,2024-11-18 22:09:50,7,1
1452,2024-11-18 22:10:21,9,1
1453,2024-11-18 22:19:33,4,1
1454,2024-11-18 22:24:05,5,1
1455,2024-11-18 22:25:36,9,1
1456,2024-11-18 22:26:24,7,1
1457,2024-11-18 22:32:33,10,1
1458,2024-11-18 22:58:52,5,1
1459,2024-11-18 23:08:48,4,1
1460,2024-11-18 23:10:05,3,1
1461,2024-11-18 23:10:17,7,1
1462,2024-11-18 23:35:03,7,1
1463,2024-11-18 23:38:04,7,1
1464,2024-11-18 23:45:05,7,1
1465,2024-11-18 23:45:11,2,1
1466,2024-11-18 23:47:49,4,1
1467,2024-11-18 23:51:10,4,1
1468,2024-11-18 23:52:09,8,1
1469,2024-11-18 23:53:25,10,1
1470,2024-11-18 23:56:17,6,1
1471,2024-11-18 23:57:51,7,1
1472,2024-11-19 00:05:15,11,1
1473,2024-11-19 00:15:39,4,1
1474,2024-11-19 00:16:31,5,1
1475,2024-11-19 00:17:52,5,1
1476,2024-11-19 00:32:58,7,1
1477,2024-11-19 00:32:59,9,1
1478,2024-11-19 00:49:18,5,1
1479,2024-11-19 01:00:53,10,1
1480,2024-11-19 01:01:38,7,1
1481,2024-11-19 01:04:25,5,1
1482,2024-11-19 01:07:52,4,1
1483,2024-11-19 01:08:21,8,1
1484,2024-11-19 01:10:59,11,1
1485,2024-11-19 01:16:19,7,1
1486,2024-11-19 01:22:10,4,1
1487,2024-11-19 01:24:11,3,1
1488,2024-11-19 01:28:17,7,1
1489,2024-11-19 01:28:45,4,1
1490,2024-11-19 01:30:51,10,1
1491,2024-11-19 01:32:55,7,1
1492,2024-11-19 01:45:55,5,1
1493,2024-11-19 01:48:29,7,1
1494,2024-11-19 01:49:15,7,1
1495,2024-11-19 02:05:43,12,1
1496,2024-11-19 02:10:20,7,1
1497,2024-11-19 02:13:44,5,1
1498,2024-11-19 02:20:43,8,1
1499,2024-11-19 02:22:40,5,1
1500,2024-11-19 02:24:57,6,1
1501,2024-11-19 02:27:59,5,1
1502,2024-11-19 02:28:39,8,1
1503,2024-11-19 02:31:02,2,1
1504,2024-11-19 02:39:24,11,1
1505,2024-11-19 02:40:34,3,1
1506,2024-11-19 02:48:19,7,1
1507,2024-11-19 02:59:19,1,1
1508,2024-11-19 03:00:02,4,1
1509,2024-11-19 03:05:17,2,1
1510,2024-11-19 03:05:54,4,1
1511,2024-11-19 03:06:30,3,1
1512,2024-11-19 03:31:47,7,1
1513,2024-11-19 03:33:10,7,1
1514,2024-11-19 03:33:13,10,1
1515,2024-11-19 03:34:16,8,1
1516,2024-11-19 03:39:48,7,1
1517,2024-11-19 03:47:10,6,1
1518,2024-11-19 03:50:40,6,1
1519,2024-11-19 03:51:51,8,1
1520,2024-11-19 03:55:01,3,1
1521,2024-11-19 03:57:57,8,1
1522,2024-11-19 03:59:48,8,1
1523,2024-11-19 04:01:32,3,1
1524,2024-11-19 04:15:37,5,1
1525,2024-11-19 04:17:10,9,1
1526,2024-11-19 04:17:44,4,1
1527,2024-11-19 04:19:25,9,1
1528,2024-11-19 04:23:30,5,1
1529,2024-11-19 04:24:57,9,1
1530,2024-11-19 04:29:35,9,1
1531,2024-11-19 04:31:38,13,1
1532,2024-11-19 04:32:26,7,1
1533,2024-11-19 04:48:23,4,1
1534,2024-11-19 04:52:43,6,1
1535,2024-11-19 04:54:57,3,1
1536,2024-11-19 05:00:26,8,1
1537,2024-11-19 05:08:02,4,1
1538,2024-11-19 05:23:47,4,1
1539,2024-11-19 05:24:02,10,1
1540,2024-11-19 05:25:36,4,1
1541,2024-11-19 05:29:24,9,1
1542,2024-11-19 05:30:04,6,1
1543,2024-11-19 05:31:18,5,1
1544,2024-11-19 05:33:39,8,1
1545,2024-11-19 05:34:34,9,1
1546,2024-11-19 05:36:21,9,1
1547,2024-11-19 05:37:29,7,1
1548,2024-11-19 05:37:42,5,1
1549,2024-11-19 05:43:12,8,1
1550,2024-11-19 05:45:09,6,1
1551,2024-11-19 05:50:50,4,1
1552,2024-11-19 05:53:45,6,1
1553,2024-11-19 05:56:57,6,1
1554,2024-11-19 05:58:22,5,1
1555,2024-11-19 06:05:46,9,1
1556,2024-11-19 06:22:08,8,1
1557,2024-11-19 06:22:43,3,1
1558,2024-11-19 06:24:15,7,1
1559,2024-11-19 06:30:21,9,1
1560,2024-11-19 06:34:09,3,1
1561,2024-11-19 06:36:18,3,1
1562,2024-11-19 06:37:31,5,1
1563,2024-11-19 06:40:43,8,1
1564,2024-11-19 06:42:03,5,1
1565,2024-11-19 06:48:55,12,1
1566,2024-11-19 06:58:52,7,1
1567,2024-11-19 07:04:17,3,1
1568,2024-11-19 07:11:53,5,1
1569,2024-11-19 07:14:54,9,1
1570,2024-11-19 07:16:57,4,1
1571,2024-11-19 07:19:24,7,1
1572,2024-11-19 07:22:17,8,1
1573,2024-11-19 07:28:28,8,1
1574,2024-11-19 07:28:53,9,1
1575,2024-11-19 07:29:46,7,1
1576,2024-11-19 07:40:53,8,1
1577,2024-11-19 07:42:42,9,1
1578,2024-11-19 07:47:03,6,1
1579,2024-11-19 07:49:57,5,1
1580,2024-11-19 07:53:39,4,1
1581,2024-11-19 08:02:32,4,1
1582,2024-11-19 08:11:39,4,1
1583,2024-11-19 08:17:18,6,1
1584,2024-11-19 08:19:46,4,1
1585,2024-11-19 08:22:42,3,1
1586,2024-11-19 08:27:06,7,1
1587,2024-11-19 08:27:27,6,1
1588,2024-11-19 08:31:02,1,1
1589,2024-11-19 08:41:46,4,1
1590,2024-11-19 08:46:53,5,1
1591,2024-11-19 08:57:34,12,1
1592,2024-11-19 09:01:31,3,1
1593,2024-11-19 09:09:46,2,1
1594,2024-11-19 09:11:21,5,1
1595,2024-11-19 09:13:34,4,1
1596,2024-11-19 09:26:59,4,1
1597,2024-11-19 09:27:53,4,1
1598,2024-11-19 09:29:42,11,1
1599,2024-11-19 09:32:03,12,1
1600,2024-11-19 09:36:42,5,1
1601,2024-11-19 09:37:03,5,1
1602,2024-11-19 09:40:32,8,1
1603,2024-11-19 09:43:17,9,1
1604,2024-11-19 09:49:39,6,1
1605,2024-11-19 09:51:29,10,1
1606,2024-11-19 09:52:01,7,1
1607,2024-11-19 09:53:25,3,1
1608,2024-11-19 10:13:56,5,1
1609,2024-11-19 10:25:09,4,1
1610,2024-11-19 10:30:33,1,1
1611,2024-11-19 10:38:25,8,1
1612,2024-11-19 10:41:53,8,1
1613,2024-11-19 10:49:03,7,1
1614,2024-11-19 10:49:36,5,1
1615,2024-11-19 11:02:52,5,1
1616,2024-11-19 11:05:02,7,1
1617,2024-11-19 11:07:19,4,1
1618,2024-11-19 11:17:34,7,1
1619,2024-11-19 11:22:08,6,1
1620,2024-11-19 11:25:53,8,1
1621,2024-11-19 11:32:43,3,1
1622,2024-11-19 11:32:58,6,1
1623,2024-11-19 11:38:18,7,1
1624,2024-11-19 11:39:03,5,1
1625,2024-11-19 11:44:35,3,1
1626,2024-11-19 11:49:50,5,1
1627,2024-11-19 11:50:52,5,1
1628,2024-11-19 11:53:46,4,1
1629,2024-11-19 11:59:33,5,1
1630,2024-11-19 12:00:49,3,1
1631,2024-11-19 12:02:58,4,1
1632,2024-11-19 12:14:46,11,1
1633,2024-11-19 12:20:07,10,1
1634,2024-11-19 12:37:38,5,1
1635,2024-11-19 12:42:24,7,1
1636,2024-11-19 12:46:47,7,1
1637,2024-11-19 12:49:01,6,1
1638,2024-11-19 12:53:47,9,1
1639,2024-11-19 13:04:26,5,1
1640,2024-11-19 13:11:06,9,1
1641,2024-11-19 13:30:08,3,1
1642,2024-11-19 13:30:10,9,1
1643,2024-11-19 13:33:55,8,1
1644,2024-11-19 13:43:42,10,1
1645,2024-11-19 13:44:58,11,1
1646,2024-11-19 13:50:21,8,1
1647,2024-11-19 13:50:46,7,1
1648,2024-11-19 13:52:59,9,1
1649,2024-11-19 13:54:15,7,1
1650,2024-11-19 13:56:07,8,1
1651,2024-11-19 14:14:00,5,1
1652,2024-11-19 14:25:40,3,1
1653,2024-11-19 14:30:27,8,1
1654,2024-11-19 14:35:19,7,1
1655,2024-11-19 14:43:10,4,1
1656,2024-11-19 14:43:37,8,1
1657,2024-11-19 14:45:00,8,1
1658,2024-11-19 14:45:05,6,1
1659,2024-11-19 14:50:41,5,1
1660,2024-11-19 15:01:08,3,1
1661,2024-11-19 15:07:58,4,1
1662,2024-11-19 15:18:16,6,1
1663,2024-11-19 15:21:13,7,1
1664,2024-11-19 15:21:18,4,1
1665,2024-11-19 15:23:22,6,1
1666,2024-11-19 15:36:40,9,1
1667,2024-11-19 15:43:05,4,1
1668,2024-11-19 15:55:11,6,1
1669,2024-11-19 16:02:28,4,1
1670,2024-11-19 16:09:46,6,1
1671,2024-11-19 16:10:23,4,1
1672,2024-11-19 16:15:43,8,1
1673,2024-11-19 16:23:52,9,1
1674,2024-11-19 16:35:19,7,1
1675,2024-11-19 16:36:14,6,1
1676,2024-11-19 16:38:10,7,1
1677,2024-11-19 16:40:22,10,1
1678,2024-11-19 16:41:14,5,1
1679,2024-11-19 16:45:07,7,1
1680,2024-11-19 16:51:37,7,1
1681,2024-11-19 16:56:34,4,1
1682,2024-11-19 16:59:26,5,1
1683,2024-11-19 17:07:04,7,1
1684,2024-11-19 17:08:03,3,1
1685,2024-11-19 17:11:22,9,1
1686,2024-11-19 17:16:08,3,1
1687,2024-11-19 17:26:42,8,1
1688,2024-11-19 17:33:52,6,1
1689,2024-11-19 17:41:32,6,1
1690,2024-11-19 17:42:51,1,1
1691,2024-11-19 17:43:09,7,1
1692,2024-11-19 17:46:36,4,1
1693,2024-11-19 17:53:31,4,1
1694,2024-11-19 17:53:51,4,1
1695,2024-11-19 17:59:22,9,1
1696,2024-11-19 18:01:03,3,1
1697,2024-11-19 18:15:05,5,1
1698,2024-11-19 18:19:33,12,1
1699,2024-11-19 18:19:43,7,1
1700,2024-11-19 18:19:56,8,1
1701,2024-11-19 18:30:23,12,1
1702,2024-11-19 18:35:00,5,1
1703,2024-11-19 18:36:17,7,1
1704,2024-11-19 18:41:11,4,1
1705,2024-11-19 18:45:14,5,1
1706,2024-11-19 18:58:05,4,1
1707,2024-11-19 18:59:23,7,1
1708,2024-11-19 18:59:32,6,1
1709,2024-11-19 19:01:05,4,1
1710,2024-11-19 19:02:30,3,1
1711,2024-11-19 19:03:45,5,1
1712,2024-11-19 19:03:59,5,1
1713,2024-11-19 19:05:54,4,1
1714,2024-11-19 19:11:43,6,1
1715,2024-11-19 19:15:47,5,1
1716,2024-11-19 19:22:00,13,1
1717,2024-11-19 19:27:24,10,1
1718,2024-11-19 19:28:40,11,1
1719,2024-11-19 19:31:41,3,1
1720,2024-11-19 19:33:39,5,1
1721,2024-11-19 19:39:58,2,1
1722,2024-11-19 19:47:29,3,1
1723,2024-11-19 20:03:17,6,1
1724,2024-11-19 20:08:12,5,1
1725,2024-11-19 20:15:20,5,1
1726,2024-11-19 20:20:19,8,1
1727,2024-11-19 20:23:11,8,1
1728,2024-11-19 20:28:33,4,1
1729,2024-11-19 20:34:34,3,1
1730,2024-11-19 20:35:10,8,1
1731,2024-11-19 20:35:55,6,1
1732,2024-11-19 20:37:34,4,1
1733,2024-11-19 20:38:10,7,1
1734,2024-11-19 20:38:56,5,1
1735,2024-11-19 20:43:11,4,1
1736,2024-11-19 20:43:46,4,1
1737,2024-11-19 20:44:40,3,1
1738,2024-11-19 20:48:00,7,1
1739,2024-11-19 20:48:26,4,1
1740,2024-11-19 20:51:55,2,1
1741,2024-11-19 20:57:40,8,1
1742,2024-11-19 21:24:34,6,1
1743,2024-11-19 21:25:03,7,1
1744,2024-11-19 21:28:08,9,1
1745,2024-11-19 21:32:17,5,1
1746,2024-11-19 21:32:52,5,1
1747,2024-11-19 21:36:22,3,1
1748,2024-11-19 21:42:46,6,1
1749,2024-11-19 21:51:53,7,1
1750,2024-11-19 22:16:21,6,1
1751,2024-11-19 22:17:52,8,1
1752,2024-11-19 22:21:22,9,1
1753,2024-11-19 22:22:33,8,1
1754,2024-11-19 22:27:07,8,1
1755,2024-11-19 22:28:58,9,1
1756,2024-11-19 22:33:36,5,1
1757,2024-11-19 22:36:07,7,1
1758,2024-11-19 22:37:46,7,1
1759,2024-11-19 22:42:29,2,1
1760,2024-11-19 22:43:04,6,1
1761,2024-11-19 22:48:45,9,1
1762,2024-11-19 22:57:39,6,1
1763,2024-11-19 22:59:17,12,1
1764,2024-11-19 23:07:17,4,1
1765,2024-11-19 23:08:57,5,1
1766,2024-11-19 23:10:43,8,1
1767,2024-11-19 23:12:56,11,1
1768,2024-11-19 23:35:37,9,1
1769,2024-11-19 23:36:47,6,1
1770,2024-11-19 23:37:28,10,1
1771,2024-11-19 23:39:07,6,1
1772,2024-11-19 23:47:11,3,1
1773,2024-11-19 23:48:45,5,1
1774,2024-11-19 23:55:23,14,1
1775,2024-11-20 00:01:06,12,1
1776,2024-11-20 00:03:41,9,1
1777,2024-11-20 00:07:23,3,1
1778,2024-11-20 00:10:58,5,1
1779,2024-11-20 00:19:54,7,1
1780,2024-11-20 00:23:23,3,1
1781,2024-11-20 00:29:27,8,1
1782,2024-11-20 00:29:46,5,1
1783,2024-11-20 00:32:30,7,1
1784,2024-11-20 00:41:15,9,1
1785,2024-11-20 00:46:43,9,1
1786,2024-11-20 00:50:57,5,1
1787,2024-11-20 00:53:33,5,1
1788,2024-11-20 00:55:26,7,1
1789,2024-11-20 01:04:27,6,1
1790,2024-11-20 01:06:45,3,1
1791,2024-11-20 01:07:43,4,1
1792,2024-11-20 01:15:04,6,1
1793,2024-11-20 01:22:40,7,1
1794,2024-11-20 01:32:24,6,1
1795,2024-11-20 01:33:08,7,1
1796,2024-11-20 01:36:00,3,1
1797,2024-11-20 01:52:43,3,1
1798,2024-11-20 02:03:52,6,1
1799,2024-11-20 02:05:59,5,1
1800,2024-11-20 02:12:19,7,1
1801,2024-11-20 02:15:35,6,1
1802,2024-11-20 02:23:01,4,1
1803,2024-11-20 02:25:49,8,1
1804,2024-11-20 02:28:57,3,1
1805,2024-11-20 02:36:24,4,1
1806,2024-11-20 02:37:01,5,1
1807,2024-11-20 02:44:42,8,1
1808,2024-11-20 02:50:58,4,1
1809,2024-11-20 02:51:25,6,1
1810,2024-11-20 02:56:14,5,1
1811,2024-11-20 02:58:27,5,1
1812,2024-11-20 03:01:48,7,1
1813,2024-11-20 03:04:18,4,1
1814,2024-11-20 03:05:37,4,1
1815,2024-11-20 03:07:20,8,1
1816,2024-11-20 03:12:01,7,1
1817,2024-11-20 03:16:01,7,1
1818,2024-11-20 03:16:18,3,1
1819,2024-11-20 03:20:40,4,1
1820,2024-11-20 03:20:54,5,1
1821,2024-11-20 03:21:36,3,1
1822,2024-11-20 03:26:28,7,1
1823,2024-11-20 03:29:53,8,1
1824,2024-11-20 03:34:28,7,1
1825,2024-11-20 03:43:56,3,1
1826,2024-11-20 03:55:30,6,1
1827,2024-11-20 04:01:40,2,1
1828,2024-11-20 04:01:49,7,1
1829,2024-11-20 04:08:02,5,1
1830,2024-11-20 04:11:19,6,1
1831,2024-11-20 04:11:41,8,1
1832,2024-11-20 04:27:24,6,1
1833,2024-11-20 04:41:50,6,1
1834,2024-11-20 04:46:01,5,1
1835,2024-11-20 04:57:45,4,1
1836,2024-11-20 04:59:50,1,1
1837,2024-11-20 05:04:57,11,1
1838,2024-11-20 05:07:20,7,1
1839,2024-11-20 05:18:23,7,1
1840,2024-11-20 05:31:36,3,1
1841,2024-11-20 05:45:22,4,1
1842,2024-11-20 05:46:06,1,1
1843,2024-11-20 05:48:10,6,1
1844,2024-11-20 05:50:10,4,1
1845,2024-11-20 06:04:44,7,1
1846,2024-11-20 06:08:26,4,1
1847,2024-11-20 06:10:27,4,1
1848,2024-11-20 06:10:37,5,1
1849,2024-11-20 06:12:27,4,1
1850,2024-11-20 06:14:47,8,1
1851,2024-11-20 06:19:21,4,1
1852,2024-11-20 06:24:24,10,1
1853,2024-11-20 06:25:39,6,1
1854,2024-11-20 06:27:03,5,1
1855,2024-11-20 06:27:09,6,1
1856,2024-11-20 06:38:35,8,1
1857,2024-11-20 06:38:37,6,1
1858,2024-11-20 06:43:11,2,1
1859,2024-11-20 06:52:34,5,1
1860,2024-11-20 06:59:37,4,1
1861,2024-11-20 07:03:40,4,1
1862,2024-11-20 07:15:23,6,1
1863,2024-11-20 07:21:24,2,1
1864,2024-11-20 07:26:11,8,1
1865,2024-11-20 07:27:24,4,1
1866,2024-11-20 07:28:37,4,1
1867,2024-11-20 07:29:54,6,1
1868,2024-11-20 07:41:30,5,1
1869,2024-11-20 07:43:49,10,1
1870,2024-11-20 07:50:26,9,1
1871,2024-11-20 07:53:11,5,1
1872,2024-11-20 07:59:52,5,1
1873,2024-11-20 08:09:36,7,1
1874,2024-11-20 08:22:07,5,1
1875,2024-11-20 08:22:20,7,1
1876,2024-11-20 08:23:29,4,1
1877,2024-11-20 08:24:57,5,1
1878,2024-11-20 08:27:42,7,1
1879,2024-11-20 08:28:57,5,1
1880,2024-11-20 08:33:39,5,1
1881,2024-11-20 08:44:34,7,1
1882,2024-11-20 08:50:19,6,1
1883,2024-11-20 08:51:50,0,1
1884,2024-11-20 08:51:56,6,1
1885,2024-11-20 08:56:18,6,1
1886,2024-11-20 08:57:23,4,1
1887,2024-11-20 09:02:22,4,1
1888,2024-11-20 09:11:02,3,1
1889,2024-11-20 09:11:31,3,1
1890,2024-11-20 09:17:05,10,1
1891,2024-11-20 09:18:38,4,1
1892,2024-11-20 09:42:42,11,1
1893,2024-11-20 09:45:02,4,1
1894,2024-11-20 09:49:55,7,1
1895,2024-11-20 09:49:58,8,1
1896,2024-11-20 09:50:37,8,1
1897,2024-11-20 10:06:33,5,1
1898,2024-11-20 10:09:39,8,1
1899,2024-11-20 10:11:33,5,1
1900,2024-11-20 10:14:09,8,1
1901,2024-11-20 10:15:51,12,1
1902,2024-11-20 10:16:48,8,1
1903,2024-11-20 10:26:10,5,1
1904,2024-11-20 10:26:28,8,1
1905,2024-11-20 10:32:12,10,1
1906,2024-11-20 10:35:20,5,1
1907,2024-11-20 10:39:37,10,1
1908,2024-11-20 10:43:31,4,1
1909,2024-11-20 10:48:03,3,1
1910,2024-11-20 10:57:52,3,1
1911,2024-11-20 11:12:35,1,1
1912,2024-11-20 11:12:38,8,1
1913,2024-11-20 11:15:12,4,1
1914,2024-11-20 11:21:23,9,1
1915,2024-11-20 11:31:17,10,1
1916,2024-11-20 11:39:13,6,1
1917,2024-11-20 11:52:57,5,1
1918,2024-11-20 12:03:07,5,1
1919,2024-11-20 12:08:51,8,1
1920,2024-11-20 12:12:47,7,1
1921,2024-11-20 12:14:19,5,1
1922,2024-11-20 12:14:43,3,1
1923,2024-11-20 12:14:48,4,1
1924,2024-11-20 12:28:12,6,1
1925,2024-11-20 12:30:39,5,1
1926,2024-11-20 12:40:05,8,1
1927,2024-11-20 12:50:29,2,1
1928,2024-11-20 12:53:16,9,1
1929,2024-11-20 12:59:32,6,1
1930,2024-11-20 12:59:45,5,1
1931,2024-11-20 13:02:56,11,1
1932,2024-11-20 13:08:03,14,1
1933,2024-11-20 13:15:48,7,1
1934,2024-11-20 13:16:44,4,1
1935,2024-11-20 13:22:40,13,1
1936,2024-11-20 13:23:02,8,1
1937,2024-11-20 13:23:44,6,1
1938,2024-11-20 13:42:59,6,1
1939,2024-11-20 13:44:29,7,1
1940,2024-11-20 13:50:22,4,1
1941,2024-11-20 13:51:25,4,1
1942,2024-11-20 13:51:49,7,1
1943,2024-11-20 13:54:08,13,1
1944,2024-11-20 13:57:03,5,1
1945,2024-11-20 13:57:30,12,1
1946,2024-11-20 14:13:32,6,1
1947,2024-11-20 14:13:55,4,1
1948,2024-11-20 14:24:00,2,1
1949,2024-11-20 14:27:20,8,1
1950,2024-11-20 14:29:24,4,1
1951,2024-11-20 14:32:08,6,1
1952,2024-11-20 14:34:44,3,1
1953,2024-11-20 14:36:39,4,1
1954,2024-11-20 14:43:04,4,1
1955,2024-11-20 14:48:35,8,1
1956,2024-11-20 14:50:51,6,1
1957,2024-11-20 14:59:11,8,1
1958,2024-11-20 14:59:36,7,1
1959,2024-11-20 15:00:00,2,1
1960,2024-11-20 15:03:10,4,1
1961,2024-11-20 15:09:40,7,1
1962,2024-11-20 15:19:12,8,1
1963,2024-11-20 15:26:14,8,1
1964,2024-11-20 15:27:41,3,1
1965,2024-11-20 15:35:44,10,1
1966,2024-11-20 15:40:09,4,1
1967,2024-11-20 15:54:06,4,1
1968,2024-11-20 16:00:33,6,1
1969,2024-11-20 16:03:40,7,1
1970,2024-11-20 16:07:44,7,1
1971,2024-11-20 16:12:17,9,1
1972,2024-11-20 16:14:07,9,1
1973,2024-11-20 16:18:27,7,1
1974,2024-11-20 16:19:59,4,1
1975,2024-11-20 16:26:45,7,1
1976,2024-11-20 16:36:48,8,1
1977,2024-11-20 16:41:40,8,1
1978,2024-11-20 16:42:16,4,1
1979,2024-11-20 17:06:35,7,1
1980,2024-11-20 17:07:51,3,1
1981,2024-11-20 17:08:26,5,1
1982,2024-11-20 17:13:46,9,1
1983,2024-11-20 17:14:00,6,1
1984,2024-11-20 17:15:35,2,1
1985,2024-11-20 17:27:44,7,1
1986,2024-11-20 17:31:47,3,1
1987,2024-11-20 17:34:04,3,1
1988,2024-11-20 17:38:39,8,1
1989,2024-11-20 17:52:05,8,1
1990,2024-11-20 17:58:50,10,1
1991,2024-11-20 17:58:58,4,1
1992,2024-11-20 18:06:47,8,1
1993,2024-11-20 18:06:55,8,1
1994,2024-11-20 18:10:59,11,1
1995,2024-11-20 18:14:36,5,1
1996,2024-11-20 18:18:12,7,1
1997,2024-11-20 18:34:22,9,1
1998,2024-11-20 18:38:14,4,1
1999,2024-11-20 18:42:03,7,1
2000,2024-11-20 18:42:30,4,1
2001,2024-11-20 18:44:40,4,1
2002,2024-11-20 18:46:48,5,1
2003,2024-11-20 18:53:28,5,1
2004,2024-11-20 18:53:36,5,1
2005,2024-11-20 18:55:56,5,1
2006,2024-11-20 18:57:06,5,1
2007,2024-11-20 19:00:37,4,1
2008,2024-11-20 19:04:26,3,1
2009,2024-11-20 19:22:12,12,1
2010,2024-11-20 19:24:06,4,1
2011,2024-11-20 19:27:24,5,1
2012,2024-11-20 19:32:02,2,1
2013,2024-11-20 19:33:18,11,1
2014,2024-11-20 19:35:24,7,1
2015,2024-11-20 19:41:41,6,1
2016,2024-11-20 19:42:45,7,1
2017,2024-11-20 19:44:25,12,1
2018,2024-11-20 19:45:24,7,1
2019,2024-11-20 19:51:43,6,1
2020,2024-11-20 19:56:01,6,1
2021,2024-11-20 20:02:58,7,1
2022,2024-11-20 20:09:17,5,1
2023,2024-11-20 20:09:30,11,1
2024,2024-11-20 20:15:47,5,1
2025,2024-11-20 20:23:01,10,1
2026,2024-11-20 20:30:56,9,1
2027,2024-11-20 20:34:45,10,1
2028,2024-11-20 20:43:16,7,1
2029,2024-11-20 20:43:51,6,1
2030,2024-11-20 20:53:16,4,1
2031,2024-11-20 20:53:23,8,1
2032,2024-11-20 20:53:56,6,1
2033,2024-11-20 20:54:53,6,1
2034,2024-11-20 20:58:11,4,1
2035,2024-11-20 20:59:56,7,1
2036,2024-11-20 21:02:30,7,1
2037,2024-11-20 21:08:20,6,1
2038,2024-11-20 21:17:34,7,1
2039,2024-11-20 21:19:06,8,1
2040,2024-11-20 21:23:47,4,1
2041,2024-11-20 21:39:39,7,1
2042,2024-11-20 21:41:42,6,1
2043,2024-11-20 21:42:27,4,1
2044,2024-11-20 21:48:38,3,1
2045,2024-11-20 21:48:48,9,1
2046,2024-11-20 21:50:25,7,1
2047,2024-11-20 21:52:42,2,1
2048,2024-11-20 21:58:53,4,1
2049,2024-11-20 21:59:42,4,1
2050,2024-11-20 22:01:24,1,1
2051,2024-11-20 22:01:38,3,1
2052,2024-11-20 22:04:11,3,1
2053,2024-11-20 22:24:06,7,1
2054,2024-11-20 22:33:20,4,1
2055,2024-11-20 23:07:54,4,1
2056,2024-11-20 23:07:56,6,1
2057,2024-11-20 23:13:45,5,1
2058,2024-11-20 23:21:45,9,1
2059,2024-11-20 23:28:53,4,1
2060,2024-11-20 23:30:07,6,1
2061,2024-11-20 23:31:26,6,1
2062,2024-11-20 23:33:10,8,1
2063,2024-11-20 23:34:15,3,1
2064,2024-11-20 23:35:30,3,1
2065,2024-11-20 23:41:20,2,1
2066,2024-11-20 23:43:44,5,1
2067,2024-11-20 23:46:43,6,1
2068,2024-11-20 23:49:05,9,1
2069,2024-11-20 23:49:28,2,1
2070,2024-11-20 23:52:13,10,1
2071,2024-11-20 23:59:15,7,1
2072,2024-11-20 23:59:47,5,1
2073,2024-11-21 00:01:53,3,1
2074,2024-11-21 00:04:01,8,1
2075,2024-11-21 00:17:06,5,1
2076,2024-11-21 00:17:58,2,1
2077,2024-11-21 00:22:54,8,1
2078,2024-11-21 00:27:06,4,1
2079,2024-11-21 00:29:56,4,1
2080,2024-11-21 00:32:54,5,1
2081,2024-11-21 00:36:35,7,1
2082,2024-11-21 00:38:28,6,1
2083,2024-11-21 00:45:01,5,1
2084,2024-11-21 00:56:16,5,1
2085,2024-11-21 01:02:25,7,1
2086,2024-11-21 01:04:32,2,1
2087,2024-11-21 01:19:50,4,1
2088,2024-11-21 01:35:13,3,1
2089,2024-11-21 01:41:28,8,1
2090,2024-11-21 01:43:28,6,1
2091,2024-11-21 01:46:43,6,1
2092,2024-11-21 02:02:36,5,1
2093,2024-11-21 02:18:13,3,1
2094,2024-11-21 02:18:42,7,1
2095,2024-11-21 02:23:19,3,1
2096,2024-11-21 02:25:08,7,1
2097,2024-11-21 02:26:02,2,1
2098,2024-11-21 02:26:48,5,1
2099,2024-11-21 02:26:55,7,1
2100,2024-11-21 02:28:17,3,1
2101,2024-11-21 02:33:22,5,1
2102,2024-11-21 02:36:02,10,1
2103,2024-11-21 02:49:24,6,1
2104,2024-11-21 02:54:03,4,1
2105,2024-11-21 02:58:47,7,1
2106,2024-11-21 02:59:35,9,1
2107,2024-11-21 03:00:06,6,1
2108,2024-11-21 03:01:42,6,1
2109,2024-11-21 03:02:32,4,1
2110,2024-11-21 03:04:12,3,1
2111,2024-11-21 03:04:33,6,1
2112,2024-11-21 03:12:36,6,1
2113,2024-11-21 03:24:22,5,1
2114,2024-11-21 03:24:48,5,1
2115,2024-11-21 03:30:24,6,1
2116,2024-11-21 03:31:44,7,1
2117,2024-11-21 03:38:31,6,1
2118,2024-11-21 03:40:35,6,1
2119,2024-11-21 03:50:34,6,1
2120,2024-11-21 03:59:05,3,1
2121,2024-11-21 04:02:32,7,1
2122,2024-11-21 04:08:59,6,1
2123,2024-11-21 04:10:19,3,1
2124,2024-11-21 04:12:09,9,1
2125,2024-11-21 04:15:17,8,1
2126,2024-11-21 04:18:07,7,1
2127,2024-11-21 04:27:37,3,1
2128,2024-11-21 04:28:37,11,1
2129,2024-11-21 04:32:10,4,1
2130,2024-11-21 04:32:22,6,1
2131,2024-11-21 04:32:38,4,1
2132,2024-11-21 04:34:45,10,1
2133,2024-11-21 04:39:38,6,1
2134,2024-11-21 04:46:01,2,1
2135,2024-11-21 04:54:02,6,1
2136,2024-11-21 04:58:01,3,1
2137,2024-11-21 05:01:45,11,1
2138,2024-11-21 05:03:17,8,1
2139,2024-11-21 05:04:35,8,1
2140,2024-11-21 05:09:26,10,1
2141,2024-11-21 05:10:26,1,1
2142,2024-11-21 05:29:15,5,1
2143,2024-11-21 05:30:13,4,1
2144,2024-11-21 05:37:24,5,1
2145,2024-11-21 05:44:28,3,1
